"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","아파트_단지_수","아파트_면적_66_제곱미터_미만_세대_수","아파트_면적_66_제곱미터_세대_수","아파트_면적_99_제곱미터_세대_수","아파트_면적_132_제곱미터_세대_수","아파트_면적_165_제곱미터_세대_수","아파트_가격_1_억_미만_세대_수","아파트_가격_1_억_세대_수","아파트_가격_2_억_세대_수","아파트_가격_3_억_세대_수","아파트_가격_4_억_세대_수","아파트_가격_5_억_세대_수","아파트_가격_6_억_이상_세대_수","아파트_평균_면적","아파트_평균_시가"
"2017","1","A","골목상권","2110687","천왕역 3번(오류2동주민센터 서울오류남초등학교)","88","2218","1193","52","1","0","453","1117","1570","290","34","0","0","58","167869769"
"2017","1","A","골목상권","2110686","수궁동주민센터","337","4437","1495","31","91","0","1441","3600","967","46","0","0","0","56","121181926"
"2017","1","A","골목상권","2110685","금강수목원아파트","54","1306","639","29","0","0","149","1039","714","72","0","0","0","60","166294424"
"2017","1","A","골목상권","2110684","서울공연예술고등학교","223","2460","947","26","5","0","929","2384","120","1","4","0","0","58","124713333"
"2017","1","A","골목상권","2110683","오류고등학교","198","2234","848","21","5","0","889","2099","105","11","4","0","0","58","125694388"
"2017","1","A","골목상권","2110682","온수역 8번","105","1998","628","122","44","0","412","1718","336","283","15","28","0","59","150301548"
"2017","1","A","골목상권","2110681","온수역 1번","66","1468","667","2","0","0","200","1711","226","0","0","0","0","57","149480821"
"2017","1","A","골목상권","2110680","온수역 5번(온수산업단지)","88","1480","746","269","45","0","289","1215","463","502","43","28","0","61","160220222"
"2017","1","A","골목상권","2110679","염창역 2번","114","1837","1981","246","70","4","294","638","1132","1359","637","38","40","62","208170048"
"2017","1","A","골목상권","2110678","염창무학아파트","47","1393","2340","261","62","4","196","243","1293","1683","567","38","40","71","261623320"
"2017","1","A","골목상권","2110677","등촌역 1번","102","2115","2834","228","110","0","297","584","1809","2152","357","88","0","62","211423424"
"2017","1","A","골목상권","2110676","등촌역 7번","297","2774","639","85","3","2","875","1992","521","115","0","0","0","49","135648714"
"2017","1","A","골목상권","2110675","화곡4동주민센터","668","5422","1411","174","1","1","1574","4601","552","251","31","0","0","52","122210994"
"2017","1","A","골목상권","2110674","강서구청가양동별관","9","4839","440","15","0","0","2152","1768","870","504","0","0","0","49","187876694"
"2017","1","A","골목상권","2110673","뜸부기어린이공원","478","4082","1175","159","45","5","1457","3242","364","136","214","53","0","53","120805547"
"2017","1","A","골목상권","2110672","백석중학교","170","1437","1430","162","309","158","333","1301","379","574","554","289","66","63","181555651"
"2017","1","A","골목상권","2110671","등촌1동주민센터","217","4416","3114","225","2","0","604","2397","3036","1698","22","0","0","55","163185552"
"2017","1","A","골목상권","2110670","신곡초등학교","722","6132","1064","44","2","0","2209","4658","359","16","0","0","0","52","111458538"
"2017","1","A","골목상권","2110669","화곡보람2차아파트","134","1557","634","46","1","3","666","1057","450","68","0","0","0","52","120443651"
"2017","1","A","골목상권","2110668","화곡2동주민센터","1105","9095","1337","15","5","0","3519","6871","62","0","0","0","0","52","110592248"
"2017","1","A","골목상권","2110667","가양역 10번","12","6896","835","19","0","0","3039","2979","700","1027","5","0","0","45","177310333"
"2017","1","A","골목상권","2110666","KC대학교","252","2009","352","25","2","3","1030","1309","52","0","0","0","0","52","102617724"
"2017","1","A","골목상권","2110665","곰달래도서관","734","6061","1778","113","9","1","2463","5073","425","1","0","0","0","53","113887185"
"2017","1","A","골목상권","2110664","강서구청옆","191","1834","599","135","16","18","911","1170","354","68","44","40","15","54","118141591"
"2017","1","A","골목상권","2110663","우장산롯데캐슬아파트앞","129","1279","999","318","270","223","706","700","154","806","240","468","15","63","173172892"
"2017","1","A","골목상권","2110662","까치산역 1번","1384","11424","2377","131","6","0","4685","8580","656","17","0","0","0","53","109825619"
"2017","1","A","골목상권","2110661","강서새말어린이공원","157","1335","925","292","135","89","636","866","383","467","176","233","15","60","150112081"
"2017","1","A","골목상권","2110660","등촌3동주민센터","92","5430","2142","684","274","187","1618","1866","2382","1666","555","567","63","67","226472514"
"2017","1","A","골목상권","2110659","화곡역 4번","1521","12664","2176","125","1","0","6126","8273","567","0","0","0","0","52","106223140"
"2017","1","A","골목상권","2110658","화곡초등학교","599","5295","802","39","0","0","2657","3107","130","28","189","0","25","51","107276107"
"2017","1","A","골목상권","2110657","양천향교역 5번","16","4097","1380","571","229","0","1120","1913","921","1539","684","72","28","65","253225914"
"2017","1","A","골목상권","2110656","까치산역 3번","657","6944","2028","92","7","0","3790","4622","658","1","0","0","0","51","107159025"
"2017","1","A","골목상권","2110655","발산역 5번","32","1212","1545","663","62","86","91","420","477","906","548","934","192","78","326471319"
"2017","1","A","골목상권","2110654","까치산역 4번","955","9440","2291","243","4","0","4404","6467","988","119","0","0","0","51","108162967"
"2017","1","A","골목상권","2110653","화곡역 2번","388","3776","1812","787","144","0","1647","2083","298","335","1261","6","889","56","142681218"
"2017","1","A","골목상권","2110652","양천향교역 2번","49","337","853","201","360","0","77","342","84","862","338","48","0","73","211499685"
"2017","1","A","골목상권","2110651","화원중학교","784","6695","1661","245","1","0","2840","4964","680","118","0","0","0","53","108986553"
"2017","1","A","골목상권","2110650","우장산힐스테이트","119","1274","2287","669","8","0","303","713","637","896","575","922","192","66","231040963"
"2017","1","A","골목상권","2110649","우장산역 1번","237","2124","3046","675","14","0","589","1435","1012","807","1182","738","96","62","189044484"
"2017","1","A","골목상권","2110648","양천향교역 7번","36","2832","277","5","0","0","520","1807","435","352","0","0","0","52","161155999"
"2017","1","A","골목상권","2110647","화곡역 5번","856","6914","1469","51","1","0","3263","4825","251","96","0","0","0","52","107217661"
"2017","1","A","골목상권","2110646","푸른들청소년도서관","459","4033","2857","1342","760","2","1359","2898","1087","1240","1750","306","354","62","162051920"
"2017","1","A","골목상권","2110645","우장산역 4번","354","4147","4114","275","478","23","922","2228","2538","1313","1636","392","8","63","181063689"
"2017","1","A","골목상권","2110644","신광명마을","37","715","530","81","59","20","194","162","577","374","42","48","8","62","168766705"
"2017","1","A","골목상권","2110643","강서구다솔마을","64","1774","668","82","0","0","275","315","117","881","620","276","40","47","194414845"
"2017","1","A","골목상권","2110642","정곡초등학교","52","2042","427","127","31","0","369","1302","782","174","0","0","0","59","146896359"
"2017","1","A","골목상권","2110641","공항고등학교","82","4149","2240","243","0","0","1448","1575","1756","1501","252","76","24","58","188654724"
"2017","1","A","골목상권","2110640","방화역 1번","86","4092","1302","719","498","0","514","2605","1653","1663","176","0","0","67","187680637"
"2017","1","A","골목상권","2110639","신방화역 8번","171","1832","1070","205","1","1","234","1079","600","420","356","274","146","58","189743895"
"2017","1","A","골목상권","2110638","신방화역 2번","227","4077","2906","386","0","1","1098","2099","2552","1261","157","117","86","58","166316919"
"2017","1","A","골목상권","2110637","송정역 2번","128","1437","457","10","3","1","276","735","324","343","230","0","0","54","163493059"
"2017","1","A","골목상권","2110636","방화역 2번","89","2560","1485","475","150","0","184","1664","1712","1019","91","0","0","64","179351038"
"2017","1","A","골목상권","2110635","공항시장역 3번","159","1584","813","205","2","0","214","942","494","284","320","204","146","57","193589486"
"2017","1","A","골목상권","2110634","송정역 3번","240","2033","445","39","2","1","914","1275","171","136","24","0","0","46","116924014"
"2017","1","A","골목상권","2110633","개화산역 1번","130","1863","1490","176","4","1","415","1388","1349","382","0","0","0","57","142823420"
"2017","1","A","골목상권","2110632","방화역 3번","115","4336","1666","296","214","0","932","2759","1906","915","0","0","0","61","159487630"
"2017","1","A","골목상권","2110631","방화초등학교","195","3531","1914","221","4","1","1080","2018","2062","511","0","0","0","55","149737128"
"2017","1","A","골목상권","2110630","공항시장역 1번","201","2461","958","76","0","0","804","1529","871","269","22","0","0","54","151181108"
"2017","1","A","골목상권","2110629","송정역 4번","98","970","301","36","1","1","482","532","134","138","23","0","0","49","120411869"
"2017","1","A","골목상권","2110628","신목동역","178","1289","1072","78","25","2","292","1023","393","259","227","272","0","53","165973643"
"2017","1","A","골목상권","2110627","신정롯데캐슬아파트","74","2576","3707","1002","1","0","1731","324","364","1907","1916","652","392","66","269153476"
"2017","1","A","골목상권","2110626","양화초등학교","597","4555","1935","344","20","6","832","3867","1197","583","336","25","20","54","153836379"
"2017","1","A","골목상권","2110625","신정2동주민센터","55","1966","3535","1491","184","191","924","200","222","2178","1588","693","1562","74","348087050"
"2017","1","A","골목상권","2110624","목동문화체육센터","454","3531","2007","123","223","2","732","2919","900","332","397","318","288","56","150272074"
"2017","1","A","골목상권","2110623","갈산공원","65","2212","1061","658","125","1","1653","291","468","1278","307","4","56","65","172882271"
"2017","1","A","골목상권","2110622","달마을공원","523","4351","1911","510","76","6","805","3464","583","773","906","250","73","55","156014175"
"2017","1","A","골목상권","2110621","목동역 5번","38","1332","1073","1012","709","117","59","102","159","604","975","458","1886","81","447150614"
"2017","1","A","골목상권","2110620","목동보건지소","752","6382","3229","433","311","1","1273","4808","1873","1252","456","646","48","56","147594830"
"2017","1","A","골목상권","2110619","목4동주민센터","190","1921","2146","383","238","5","427","1142","173","465","1174","776","536","58","193324142"
"2017","1","A","골목상권","2110618","강서고등학교","542","4366","2590","445","203","4","1035","3553","1032","669","801","138","380","55","150852867"
"2017","1","A","골목상권","2110617","등촌역 4번","371","3346","1959","513","69","7","779","2441","763","908","718","232","53","56","153301727"
"2017","1","A","골목상권","2110616","양목초등학교","174","1328","513","90","1","1","391","1018","227","183","114","0","0","55","130808289"
"2017","1","A","골목상권","2110615","신서초등학교","114","1410","829","580","175","1","275","772","264","427","468","35","754","60","205736479"
